url,label,first_seen,first_snapshot,snapshot_anchor,survival_stratum,split_group,is_hosted_tenant,registrable_domain,suffix,source
https://sportal.bg/news-2020060805310873250,0,2026-08-18 01:25:11+00:00,,file-max,na,sportal.bg,False,sportal.bg,bg,cc:CC-MAIN-2026-34
https://zupgn.dtpxkt.com/f2adb8b2-0564-b9e2-d132-2d73cfc0cf41/%E2%93%8A%E2%99%AB%E3%8A%AA%E2%99%AE%E2%99%95%E2%9E%B9%E2%9E%B5=kpqmtn,1,2026-08-03 06:56:07+00:00,2026-09-12,openphish-run-stamp,long,dtpxkt.com,False,dtpxkt.com,com,phishtank
https://thegovernmentsays-files.s3.amazonaws.com/attachments/190/1905481-4-2026-031.pdf,0,2026-07-22 14:04:25+00:00,,file-max,na,thegovernmentsays-files.s3.amazonaws.com,True,amazonaws.com,com,cc:CC-MAIN-2026-30
https://riskcheck.osteoporosis.foundation/,0,2026-08-08 00:14:39+00:00,,file-max,na,osteoporosis.foundation,False,osteoporosis.foundation,foundation,cc:CC-MAIN-2026-34
https://storytv.asia/,0,2026-08-18 20:58:53+00:00,,file-max,na,storytv.asia,False,storytv.asia,asia,cc:CC-MAIN-2026-34
https://www.myprime-accessstreaming.email/,1,2026-08-08 04:43:36+00:00,2026-09-12,openphish-run-stamp,long,myprime-accessstreaming.email,False,myprime-accessstreaming.email,email,phishtank
https://login.medscape.com/login/sso/getlogin?wcode=102&client=208802&scode=clq&urlCache=aHR0cHM6Ly93d3cuY29saXF1aW8uZGUvd2lzc2VuL2Zva3VzLXBhcmtpbnNvbi0xMDAva29sLWNvcm9uYS0xMDA,0,2026-08-09 07:01:48+00:00,,file-max,na,medscape.com,False,medscape.com,com,cc:CC-MAIN-2026-34
https://forums.swift.org/,0,2026-08-07 11:02:39+00:00,,file-max,na,swift.org,False,swift.org,org,cc:CC-MAIN-2026-34
https://www.msccruisesusa.com/cruise/ships/msc-musica?utm_source=pressrelease&utm_campaign=041521summer2021,0,2026-08-16 17:09:38+00:00,,file-max,na,msccruisesusa.com,False,msccruisesusa.com,com,cc:CC-MAIN-2026-34
https://www.idealista.pt/nl/comprar-terrenos/vimioso/argozelo/com-tamanho-min_100/,0,2026-08-12 05:44:33+00:00,,file-max,na,idealista.pt,False,idealista.pt,pt,cc:CC-MAIN-2026-34
https://marketplace.impactplus.com/,0,2026-08-11 05:34:09+00:00,,file-max,na,impactplus.com,False,impactplus.com,com,cc:CC-MAIN-2026-34
https://web.moto.touring.navitime.jp/routes/view/?id=cc3af5bb6df64ee0994688220b3f2e9b,0,2026-08-18 11:57:03+00:00,,file-max,na,navitime.jp,False,navitime.jp,jp,cc:CC-MAIN-2026-34
https://45-61-62-34.cloud-xip.com/policies/,0,2026-08-11 11:41:58+00:00,,file-max,na,cloud-xip.com,False,cloud-xip.com,com,cc:CC-MAIN-2026-34
http://ascantell.com/,0,2026-08-19 19:55:58+00:00,,file-max,na,ascantell.com,False,ascantell.com,com,cc:CC-MAIN-2026-34
https://bumble.com/hi/the-buzz/dating-burnout?fbclid=IwAR3G1UOCpibQOHmyeXa2ZOasAKSn8XaRc8WIUeHE7fgOWkct68HAwOTfl2s,0,2026-08-10 07:43:20+00:00,,file-max,na,bumble.com,False,bumble.com,com,cc:CC-MAIN-2026-34
https://www.bookcabin.com/,0,2026-08-11 18:17:22+00:00,,file-max,na,bookcabin.com,False,bookcabin.com,com,cc:CC-MAIN-2026-34
https://sp10ct-barev-biz8-murex-lofin.pages.dev/,1,2026-07-31 16:47:48+00:00,2026-09-12,openphish-run-stamp,long,sp10ct-barev-biz8-murex-lofin.pages.dev,True,pages.dev,dev,phishtank
https://kairon.bizouk.com/,0,2026-08-08 19:14:17+00:00,,file-max,na,bizouk.com,False,bizouk.com,com,cc:CC-MAIN-2026-34
http://sp12ct-kersok-biz-framel-londik.pages.dev/,1,2026-08-07 22:40:10+00:00,2026-09-12,openphish-run-stamp,long,sp12ct-kersok-biz-framel-londik.pages.dev,True,pages.dev,dev,phishtank
https://trends.google.com.ar/trending,0,2026-08-19 21:23:38+00:00,,file-max,na,google.com.ar,False,google.com.ar,com.ar,cc:CC-MAIN-2026-34
https://go.ninjarmm.com/2020-ransomware-resiliency-report/,0,2026-08-12 11:37:41+00:00,,file-max,na,ninjarmm.com,False,ninjarmm.com,com,cc:CC-MAIN-2026-34
http://rameyfirecompany.com/,1,2026-08-03 20:34:17+00:00,2026-09-12,openphish-run-stamp,long,rameyfirecompany.com,False,rameyfirecompany.com,com,phishtank
https://t-j.ru/best-xiaomi-phones/?internal_source=tj-in_sravn_article.best-xiaomi-phones,0,2026-08-16 10:21:01+00:00,,file-max,na,t-j.ru,False,t-j.ru,ru,cc:CC-MAIN-2026-34
https://tracking.us.nylas.com/l/97231ccaa8014bfc9b92a4e1a5a1453d/0/352a88aaa3f02a7f337fe328f24d29549b08add788a0305bc5c735bf64964b2f?gad_source=7&gclid=EAIaIQobChMIurHiwbHn8gIVBZ53Ch2TZAIsEAQYASABEgKAL_D_BwE,1,2026-08-19 18:09:17+00:00,2026-09-12,openphish-run-stamp,short,nylas.com,False,nylas.com,com,phishtank
http://f1jphe-yotvb-d2d-rpsum-wsoo.pages.dev/,1,2026-07-31 16:44:42+00:00,2026-09-12,openphish-run-stamp,long,f1jphe-yotvb-d2d-rpsum-wsoo.pages.dev,True,pages.dev,dev,phishtank
http://placeanad.baltimoresun.com/baltimore-sun-marketplace/,0,2026-08-15 01:24:46+00:00,,file-max,na,baltimoresun.com,False,baltimoresun.com,com,cc:CC-MAIN-2026-34
https://sp12ct-vomsar-biz-zelnik-prandel.pages.dev/,1,2026-08-02 19:00:34+00:00,2026-09-12,openphish-run-stamp,long,sp12ct-vomsar-biz-zelnik-prandel.pages.dev,True,pages.dev,dev,phishtank
http://solana-5i.netlify.app/,1,2026-08-08 12:34:17+00:00,2026-09-12,openphish-run-stamp,long,solana-5i.netlify.app,True,netlify.app,app,phishtank
http://ghas9grg.duckdns.org/,1,2026-08-14 17:09:20+00:00,2026-09-12,openphish-run-stamp,short,ghas9grg.duckdns.org,True,duckdns.org,org,phishtank
http://history-s.nttdocomo.co.jp/llms.txt,0,2026-08-12 07:52:40+00:00,,file-max,na,nttdocomo.co.jp,False,nttdocomo.co.jp,co.jp,cc:CC-MAIN-2026-34
https://sxfi.weebly.com/,1,2026-08-09 03:49:41+00:00,2026-09-12,openphish-run-stamp,long,sxfi.weebly.com,True,weebly.com,com,phishtank
http://plus-disney-clone.netlify.app/,1,2026-08-17 14:48:08+00:00,2026-09-12,openphish-run-stamp,short,plus-disney-clone.netlify.app,True,netlify.app,app,phishtank
https://da.gumgum.com/careers,0,2026-08-14 14:52:20+00:00,,file-max,na,gumgum.com,False,gumgum.com,com,cc:CC-MAIN-2026-34
http://allegrolokalnie.pl789173.shop/,1,2026-08-16 12:56:07+00:00,2026-09-12,openphish-run-stamp,short,pl789173.shop,False,pl789173.shop,shop,phishtank
https://uik.mu.edu.tr/,0,2026-08-10 00:54:42+00:00,,file-max,na,mu.edu.tr,False,mu.edu.tr,edu.tr,cc:CC-MAIN-2026-34
https://us06web.mints.best/?pwd=80GXrF8Uh532zlRyAAfeSF0.1,1,2026-08-18 20:51:10+00:00,2026-09-12,openphish-run-stamp,short,mints.best,False,mints.best,best,phishtank
https://store.rainbird.com/tree-health,0,2026-08-12 12:03:00+00:00,,file-max,na,rainbird.com,False,rainbird.com,com,cc:CC-MAIN-2026-34
https://blog.stamped.io/stamped-blog/beyond-the-numbers-unlocking-bfcm-2024,0,2026-08-18 05:55:18+00:00,,file-max,na,stamped.io,False,stamped.io,io,cc:CC-MAIN-2026-34
https://flde-ligky.cyou/,1,2026-08-02 19:46:10+00:00,2026-09-12,openphish-run-stamp,long,flde-ligky.cyou,False,flde-ligky.cyou,cyou,phishtank
https://ro.careers.tsmc.com/search/?q=&sortColumn=referencedate&sortDirection=asc&optionsFacetsDD_city=Kumamoto&locale=ja_JP,0,2026-08-18 16:49:04+00:00,,file-max,na,tsmc.com,False,tsmc.com,com,cc:CC-MAIN-2026-34
https://www.magazineluiza.com.br/blog-da-lu/,0,2026-08-14 07:32:13+00:00,,file-max,na,magazineluiza.com.br,False,magazineluiza.com.br,com.br,cc:CC-MAIN-2026-34
https://justice-gov-za.weebly.com/,1,2026-07-29 20:39:44+00:00,2026-09-12,openphish-run-stamp,long,justice-gov-za.weebly.com,True,weebly.com,com,phishtank
https://epicentrk.ua/ua/shop/krosivky/fs/pol-dlya-jenshchin/aktsii/,0,2026-08-13 00:16:57+00:00,,file-max,na,epicentrk.ua,False,epicentrk.ua,ua,cc:CC-MAIN-2026-34
https://1un1-l0nos.id5212841-de.net/ret_url/ddb4a15656eac15d17d541ba2ef1f695/login.php?error=Kein+Webmail-Konto+mit+dieser+E-Mail-Adresse+gefunden.+Korrigieren+Sie+Ihre+Eingabe+oder+wenden+Sie+sich+an+Ihren+Administrator.,1,2026-07-27 08:55:17+00:00,2026-09-12,openphish-run-stamp,long,id5212841-de.net,False,id5212841-de.net,net,phishtank
http://allegrolokalnie.lokalna-02019.sbs/,1,2026-08-17 11:46:54+00:00,2026-09-12,openphish-run-stamp,short,lokalna-02019.sbs,False,lokalna-02019.sbs,sbs,phishtank
https://www.intensedebate.com/tos,0,2026-08-19 21:18:11+00:00,,file-max,na,intensedebate.com,False,intensedebate.com,com,cc:CC-MAIN-2026-34
https://tsconline.tsc.go.ke/adverts/,0,2026-08-07 22:11:41+00:00,,file-max,na,tsc.go.ke,False,tsc.go.ke,go.ke,cc:CC-MAIN-2026-34
https://ifashiontrend.com.cdn.cloudflare.net/navy-blue-striped-dress/,0,2026-08-14 03:56:00+00:00,,file-max,na,cloudflare.net,False,cloudflare.net,net,cc:CC-MAIN-2026-34
https://pt.boyfriend.show/,0,2026-08-12 03:33:52+00:00,,file-max,na,boyfriend.show,False,boyfriend.show,show,cc:CC-MAIN-2026-34
http://sp12ct-harsok-biz-kemnor-folvik.pages.dev/,1,2026-08-02 18:58:26+00:00,2026-09-12,openphish-run-stamp,long,sp12ct-harsok-biz-kemnor-folvik.pages.dev,True,pages.dev,dev,phishtank
https://comcastmailin.weebly.com/,1,2026-08-13 04:59:16+00:00,2026-09-12,openphish-run-stamp,long,comcastmailin.weebly.com,True,weebly.com,com,phishtank
https://kiro.dev/docs/?icmpid=docs_homepage_featuredsvcs,0,2026-08-11 01:48:15+00:00,,file-max,na,kiro.dev,False,kiro.dev,dev,cc:CC-MAIN-2026-34
http://www.reporthealthfraud.hscni.net/,0,2026-08-16 06:47:53+00:00,,file-max,na,hscni.net,False,hscni.net,net,cc:CC-MAIN-2026-34
https://ro.careers.tsmc.com/search/?q=&sortColumn=referencedate&sortDirection=asc&optionsFacetsDD_city=Kumamoto&locale=en_US,0,2026-08-14 19:33:18+00:00,,file-max,na,tsmc.com,False,tsmc.com,com,cc:CC-MAIN-2026-34
https://www.achmea.nl/zoeken,0,2026-08-12 18:09:00+00:00,,file-max,na,achmea.nl,False,achmea.nl,nl,cc:CC-MAIN-2026-34
http://sp12ct-fravik-biz-holdor-prensak.pages.dev/,1,2026-08-07 22:39:25+00:00,2026-09-12,openphish-run-stamp,long,sp12ct-fravik-biz-holdor-prensak.pages.dev,True,pages.dev,dev,phishtank
https://allegro.03498g3.study/lokalnie/?id=4d2C3Y2P2i2S8k1J4Q6i4Y6K8c8b6R6B,1,2026-08-20 22:02:40+00:00,2026-09-12,openphish-run-stamp,short,03498g3.study,False,03498g3.study,study,phishtank
https://comcastverifylogin.weebly.com/,1,2026-08-06 16:15:49+00:00,2026-09-12,openphish-run-stamp,long,comcastverifylogin.weebly.com,True,weebly.com,com,phishtank
https://www.unixtools.org/linkscsub-abc.html,0,2026-08-11 04:40:36+00:00,,file-max,na,unixtools.org,False,unixtools.org,org,cc:CC-MAIN-2026-34
https://help.bidtheatre.com/en/articles/14717553-release-notes-4-5-0-2026-04-20,0,2026-08-09 16:24:15+00:00,,file-max,na,bidtheatre.com,False,bidtheatre.com,com,cc:CC-MAIN-2026-34
https://allegrolokalnie.p09oferta9374zvs93.rest/,1,2026-08-07 11:16:03+00:00,2026-09-12,openphish-run-stamp,long,p09oferta9374zvs93.rest,False,p09oferta9374zvs93.rest,rest,phishtank
https://www.fis-ski.com/DB/general/athlete-biography.html?sectorcode=AL&seasoncode=2005&categorycode=WC&position=4&type=result&competitorid=4278,0,2026-08-12 12:04:49+00:00,,file-max,na,fis-ski.com,False,fis-ski.com,com,cc:CC-MAIN-2026-34
http://allegrolokalnie.lokalna-940248.sbs/,1,2026-07-30 16:55:02+00:00,2026-09-12,openphish-run-stamp,long,lokalna-940248.sbs,False,lokalna-940248.sbs,sbs,phishtank
https://astrologia.kobieta.pl/,0,2026-08-18 12:23:53+00:00,,file-max,na,kobieta.pl,False,kobieta.pl,pl,cc:CC-MAIN-2026-34
https://www.cookieyes.com/founder-use-cases/,0,2026-08-12 02:23:59+00:00,,file-max,na,cookieyes.com,False,cookieyes.com,com,cc:CC-MAIN-2026-34
http://login.sendqridl.com/,1,2026-07-27 21:12:13+00:00,2026-09-12,openphish-run-stamp,long,sendqridl.com,False,sendqridl.com,com,phishtank
https://engagements.decathlon.fr/notre-engagement-pour-repondre-a-lenjeu-climatique,0,2026-08-16 10:48:31+00:00,,file-max,na,decathlon.fr,False,decathlon.fr,fr,cc:CC-MAIN-2026-34
https://hbgpk41kzp-wxlng84mvr-9d2c6f-sjy17p.pages.dev/,1,2026-08-02 18:50:44+00:00,2026-09-12,openphish-run-stamp,long,hbgpk41kzp-wxlng84mvr-9d2c6f-sjy17p.pages.dev,True,pages.dev,dev,phishtank
https://hs-fulda--de.weebly.com/,1,2026-07-29 23:51:25+00:00,2026-09-12,openphish-run-stamp,long,hs-fulda--de.weebly.com,True,weebly.com,com,phishtank
https://old.windguru.cz/se/print.php?typ=spot&sn=347,0,2026-08-18 00:05:36+00:00,,file-max,na,windguru.cz,False,windguru.cz,cz,cc:CC-MAIN-2026-34
http://allegro.pl-44783.sbs/,1,2026-07-29 15:23:05+00:00,2026-09-12,openphish-run-stamp,long,pl-44783.sbs,False,pl-44783.sbs,sbs,phishtank
https://allegrolokalnie.letnie-okazje223745765.cyou/,1,2026-07-30 16:25:57+00:00,2026-09-12,openphish-run-stamp,long,letnie-okazje223745765.cyou,False,letnie-okazje223745765.cyou,cyou,phishtank
https://allegrolokalnie.lokala-ofera298.lol/oferta/komputer-gamingowy-rtx-5070-ryzen-7-7800x3d-bia%C5%82a-obudowa/455741217,1,2026-08-03 12:53:31+00:00,2026-09-12,openphish-run-stamp,long,lokala-ofera298.lol,False,lokala-ofera298.lol,lol,phishtank
https://mefil.letras.up.pt/2-de-marco-na-flup-workshop-sobre-internacionalizacao-e-inclusao/,0,2026-08-09 20:14:18+00:00,,file-max,na,up.pt,False,up.pt,pt,cc:CC-MAIN-2026-34
https://docs.infura.io/tutorials/ethereum/send-a-transaction/use-web3.js,0,2026-08-07 11:33:37+00:00,,file-max,na,infura.io,False,infura.io,io,cc:CC-MAIN-2026-34
https://sp12ct-holrek-biz-pranik-keldar.pages.dev/,1,2026-08-02 18:58:34+00:00,2026-09-12,openphish-run-stamp,long,sp12ct-holrek-biz-pranik-keldar.pages.dev,True,pages.dev,dev,phishtank
https://allegrolokalnie.854637.lat/,1,2026-07-30 18:41:45+00:00,2026-09-12,openphish-run-stamp,long,854637.lat,False,854637.lat,lat,phishtank
https://ifyouloveityoucandoit.com/api/v1/service/application/progress/details/?conn_id=df3540fc-d5da-411c-8165-aa1df5a4d943,1,2026-08-05 09:52:58+00:00,2026-09-12,openphish-run-stamp,long,ifyouloveityoucandoit.com,False,ifyouloveityoucandoit.com,com,phishtank
https://resumeworded.com/workers/word-cloud-gen?text_for_box=%7B2%2AGood+Manufacturing+Practice+%28GMP%29%7B2%2AStandard+Operating+Procedure+%28SOP%29%7B2%2ABiotechnology%7B2%2AU.S.+Food+and+Drug+Administration+%28FDA%29%7B2%2ASemiconductors%7B2%2AStatistical+Process+Control+%28SPC%29%7B2%2AcGMP+manufacturing%7B2%2AValidation%7B2%2APreventive+Maintenance%7B2%2AElectricity%7B2%2AMaintenance%7B2%2APlant+Maintenance%7B2%2AEquipment+Maintenance%7B2%2AElectrical+Troubleshooting%7B2%2AElectromechanics%7B2%2AMaintenance+Management%7B2%2ATest+Equipment%7B2%2ACalibration%7B2%2AAerospace%7B2%2ARoot+Cause+Analysis%7B2%2ASix+Sigma%7B2%2AElectrical+Engineering%7B2%2ARadio+Frequency+%28RF%29%7B1%2AAutoCAD%7B1%2ASOLIDWORKS,0,2026-08-19 09:26:44+00:00,,file-max,na,resumeworded.com,False,resumeworded.com,com,cc:CC-MAIN-2026-34
http://allegrolokalnie.lokalna-oferta9813434.lol/oferta/jacuzzi-ogrodowe-6-osobowe-z-podswietlenirm-led/944630904,1,2026-08-19 08:23:24+00:00,2026-09-12,openphish-run-stamp,short,lokalna-oferta9813434.lol,False,lokalna-oferta9813434.lol,lol,phishtank
https://youpiping.com/,1,2026-08-05 10:09:55+00:00,2026-09-12,openphish-run-stamp,long,youpiping.com,False,youpiping.com,com,phishtank
https://poliba365helpdeskit.weebly.com/,1,2026-07-30 13:58:02+00:00,2026-09-12,openphish-run-stamp,long,poliba365helpdeskit.weebly.com,True,weebly.com,com,phishtank
https://dm.grouginecm.com/captcha.php,1,2026-08-19 10:40:46+00:00,2026-09-12,openphish-run-stamp,short,grouginecm.com,False,grouginecm.com,com,phishtank
https://www.agoda.com/es-es/,0,2026-08-07 11:43:50+00:00,,file-max,na,agoda.com,False,agoda.com,com,cc:CC-MAIN-2026-34
http://fo.china.com/foxsgd/,0,2026-08-10 13:57:56+00:00,,file-max,na,china.com,False,china.com,com,cc:CC-MAIN-2026-34
https://www.britishairways.com/content/flights,0,2026-08-12 12:39:51+00:00,,file-max,na,britishairways.com,False,britishairways.com,com,cc:CC-MAIN-2026-34
https://www.adameve.com/t-section2257.aspx,0,2026-08-18 14:49:33+00:00,,file-max,na,adameve.com,False,adameve.com,com,cc:CC-MAIN-2026-34
https://antai-dossier-1009.com/index.php,1,2026-07-31 19:28:35+00:00,2026-09-12,openphish-run-stamp,long,antai-dossier-1009.com,False,antai-dossier-1009.com,com,phishtank
https://mgypt80gpx-xlbdg28ztr-4e0f8b-xlq91k.pages.dev/,1,2026-08-02 18:50:50+00:00,2026-09-12,openphish-run-stamp,long,mgypt80gpx-xlbdg28ztr-4e0f8b-xlq91k.pages.dev,True,pages.dev,dev,phishtank
https://riovagas.com.br/enviar-curriculo-gratis/?vaga=8124246,0,2026-08-11 07:41:53+00:00,,file-max,na,riovagas.com.br,False,riovagas.com.br,com.br,cc:CC-MAIN-2026-34
https://ktc.uky.edu/planning/,0,2026-08-09 16:09:09+00:00,,file-max,na,uky.edu,False,uky.edu,edu,cc:CC-MAIN-2026-34
https://triwest.healthsparq.com/,0,2026-08-13 20:56:20+00:00,,file-max,na,healthsparq.com,False,healthsparq.com,com,cc:CC-MAIN-2026-34
https://mto-tracker.pages.dev/,1,2026-08-04 09:29:52+00:00,2026-09-12,openphish-run-stamp,long,mto-tracker.pages.dev,True,pages.dev,dev,phishtank
https://worldslargestlesson.globalgoals.org/,0,2026-08-08 16:22:22+00:00,,file-max,na,globalgoals.org,False,globalgoals.org,org,cc:CC-MAIN-2026-34
https://meiller.creditecolleiresia.com/,1,2026-08-01 08:18:02+00:00,2026-09-12,openphish-run-stamp,long,creditecolleiresia.com,False,creditecolleiresia.com,com,phishtank
https://allegrolokalnie.9326832.click/,1,2026-07-30 01:03:25+00:00,2026-09-12,openphish-run-stamp,long,9326832.click,False,9326832.click,click,phishtank
https://www.bestlawyers.com/,0,2026-08-08 19:26:49+00:00,,file-max,na,bestlawyers.com,False,bestlawyers.com,com,cc:CC-MAIN-2026-34
https://muktoprohacked-del.github.io/Top-news-bd-02/,1,2026-08-07 22:48:25+00:00,2026-09-12,openphish-run-stamp,long,muktoprohacked-del.github.io,True,github.io,io,phishtank
https://www.fabguys.com/,0,2026-08-10 01:28:42+00:00,,file-max,na,fabguys.com,False,fabguys.com,com,cc:CC-MAIN-2026-34
https://www.bankofscotland.co.uk/,0,2026-08-11 05:54:55+00:00,,file-max,na,bankofscotland.co.uk,False,bankofscotland.co.uk,co.uk,cc:CC-MAIN-2026-34
http://sp12ct-zendor-biz-havsel-praldik.pages.dev/,1,2026-08-07 03:02:17+00:00,2026-09-12,openphish-run-stamp,long,sp12ct-zendor-biz-havsel-praldik.pages.dev,True,pages.dev,dev,phishtank
https://tmallserene.com/page/wswhnhorso,1,2026-08-10 13:35:39+00:00,2026-09-12,openphish-run-stamp,long,tmallserene.com,False,tmallserene.com,com,phishtank
https://xfinityviewnow.weebly.com/,1,2026-07-29 20:39:32+00:00,2026-09-12,openphish-run-stamp,long,xfinityviewnow.weebly.com,True,weebly.com,com,phishtank
https://topstar.noviny.sk/29829-sarah-silverman-nevidi-na-vtipoch-o-vagine-britney-nic-zleho,0,2026-08-08 22:49:26+00:00,,file-max,na,noviny.sk,False,noviny.sk,sk,cc:CC-MAIN-2026-34
https://mps.wbmason.com/CreateEndUserAccount,0,2026-08-13 02:22:22+00:00,,file-max,na,wbmason.com,False,wbmason.com,com,cc:CC-MAIN-2026-34
https://suppliers.purchase.na1.fourth.com/footer.asp,0,2026-08-07 16:08:13+00:00,,file-max,na,fourth.com,False,fourth.com,com,cc:CC-MAIN-2026-34
https://mymainaccssrestore.weebly.com/,1,2026-07-30 14:02:49+00:00,2026-09-12,openphish-run-stamp,long,mymainaccssrestore.weebly.com,True,weebly.com,com,phishtank
http://5139wm-z6k-93bx-75t8-x1ffa.pages.dev/,1,2026-07-31 16:42:20+00:00,2026-09-12,openphish-run-stamp,long,5139wm-z6k-93bx-75t8-x1ffa.pages.dev,True,pages.dev,dev,phishtank
https://loop.frontiersin.org/people/842582/bio,0,2026-08-09 11:32:04+00:00,,file-max,na,frontiersin.org,False,frontiersin.org,org,cc:CC-MAIN-2026-34
https://www.quartier-rouge.be/escort-brussel.html,0,2026-08-13 09:21:19+00:00,,file-max,na,quartier-rouge.be,False,quartier-rouge.be,be,cc:CC-MAIN-2026-34
https://ww.democraticunderground.org/,0,2026-07-10 22:33:05+00:00,,file-max,na,democraticunderground.org,False,democraticunderground.org,org,cc:CC-MAIN-2026-30
https://blog.afun.mx/alexander-isak-fracasos-traspasos-newcastle-eddie-howe-discontento/,0,2026-08-09 01:35:38+00:00,,file-max,na,afun.mx,False,afun.mx,mx,cc:CC-MAIN-2026-34
https://www.myacmonthy.com/,1,2026-08-02 20:29:38+00:00,2026-09-12,openphish-run-stamp,long,myacmonthy.com,False,myacmonthy.com,com,phishtank
https://www.sport1.de/tv-video/video/dieser-amateur-trickshot-sorgt-fuer-erstaunen__90A88F91-34F0-421D-983F-D60B85DE3876,0,2026-08-09 14:22:30+00:00,,file-max,na,sport1.de,False,sport1.de,de,cc:CC-MAIN-2026-34
https://c-mutuel.moncompteespaceclient.com/,1,2026-08-18 11:43:11+00:00,2026-09-12,openphish-run-stamp,short,moncompteespaceclient.com,False,moncompteespaceclient.com,com,phishtank
https://wzor4.domena.pl/,0,2026-08-13 08:32:44+00:00,,file-max,na,domena.pl,False,domena.pl,pl,cc:CC-MAIN-2026-34
https://careers.teenage.engineering/data-privacy,0,2026-08-12 00:06:56+00:00,,file-max,na,teenage.engineering,False,teenage.engineering,engineering,cc:CC-MAIN-2026-34
https://www.dell.com/en-my,0,2026-08-17 01:37:59+00:00,,file-max,na,dell.com,False,dell.com,com,cc:CC-MAIN-2026-34
http://sp11ct-demnor-biz8-krasel-vornik.pages.dev/,1,2026-08-02 18:51:39+00:00,2026-09-12,openphish-run-stamp,long,sp11ct-demnor-biz8-krasel-vornik.pages.dev,True,pages.dev,dev,phishtank
http://tecfil-catalago.gruposofape.com.br/,0,2026-08-13 08:33:35+00:00,,file-max,na,gruposofape.com.br,False,gruposofape.com.br,com.br,cc:CC-MAIN-2026-34
http://www.haihuizx.com/,0,2026-08-19 20:08:27+00:00,,file-max,na,haihuizx.com,False,haihuizx.com,com,cc:CC-MAIN-2026-34
https://www.sky.com/watch/series/a2eeb078-84ed-4ccc-9662-057f4c9b7020/season-3,0,2026-08-09 16:41:10+00:00,,file-max,na,sky.com,False,sky.com,com,cc:CC-MAIN-2026-34
https://login.88tupic.com/login,1,2026-08-09 21:18:50+00:00,2026-09-12,openphish-run-stamp,long,88tupic.com,False,88tupic.com,com,phishtank
https://www.skystone.games/pcconsole-games,0,2026-08-13 16:07:21+00:00,,file-max,na,skystone.games,False,skystone.games,games,cc:CC-MAIN-2026-34
https://9286825.fs1.hubspotusercontent-na1.net/hubfs/9286825/New%20Downloads/Features/Secrets%20Manager%20-%20Solution%20Brief.pdf,0,2026-08-08 21:55:33+00:00,,file-max,na,hubspotusercontent-na1.net,False,hubspotusercontent-na1.net,net,cc:CC-MAIN-2026-34
https://www.bellemaison.jp/cpg/official/annai.html,0,2026-08-10 22:40:49+00:00,,file-max,na,bellemaison.jp,False,bellemaison.jp,jp,cc:CC-MAIN-2026-34
https://sematext.com/blog/page/19/?utm_source=vectorlogozone&utm_medium=referrer,0,2026-08-16 19:14:58+00:00,,file-max,na,sematext.com,False,sematext.com,com,cc:CC-MAIN-2026-34
https://www.catalyst.org/login?redirectTo=%2Finsights%2F2025%2Fremote-work-burnout-productivity,0,2026-08-16 23:09:16+00:00,,file-max,na,catalyst.org,False,catalyst.org,org,cc:CC-MAIN-2026-34
https://hk4-7h3cx-xqhoa-e2b-q0s-s320.pages.dev/,1,2026-07-31 16:45:01+00:00,2026-09-12,openphish-run-stamp,long,hk4-7h3cx-xqhoa-e2b-q0s-s320.pages.dev,True,pages.dev,dev,phishtank
https://www.authorized.by/authorization-as-a-service-fuer-marktplaetze/,0,2026-08-08 19:54:40+00:00,,file-max,na,authorized.by,False,authorized.by,by,cc:CC-MAIN-2026-34
https://onlineforwrdbk.weebly.com/,1,2026-07-30 13:59:08+00:00,2026-09-12,openphish-run-stamp,long,onlineforwrdbk.weebly.com,True,weebly.com,com,phishtank
https://info.carringtonmortgage.com/information-center/escrow-account-faq?__hstc=45788219.0e75fcd55d850843213903fb363587eb.1706041001248.1706041001248.1706041001248.1&__hssc=45788219.1.1706041001248&__hsfp=3850529938,0,2026-08-09 16:00:52+00:00,,file-max,na,carringtonmortgage.com,False,carringtonmortgage.com,com,cc:CC-MAIN-2026-34
https://www.vertumotors.com/,0,2026-08-07 10:58:12+00:00,,file-max,na,vertumotors.com,False,vertumotors.com,com,cc:CC-MAIN-2026-34
https://shopee.tw/product-i.60330807.24559912932,0,2026-08-13 21:09:51+00:00,,file-max,na,shopee.tw,False,shopee.tw,tw,cc:CC-MAIN-2026-34
https://plaid.com/detecting-fraud-risk-earlier-report/?utm_source=TLDR&amp;utm_medium=PaidNewsletter&amp;utm_campaign=TLDR_Paid_Newsletter_Ad_Buy&amp;utm_content=TLDRFounders_JavelinDatatoDecisions_header_account_fraud_victims,0,2026-08-19 01:50:43+00:00,,file-max,na,plaid.com,False,plaid.com,com,cc:CC-MAIN-2026-34
https://mbsaa.uchicago.edu/alumni-council/,0,2026-08-14 18:05:06+00:00,,file-max,na,uchicago.edu,False,uchicago.edu,edu,cc:CC-MAIN-2026-34
https://vxxqbm-a5zc-p1r-vhiuwt-5es278.pages.dev/,1,2026-07-31 16:52:30+00:00,2026-09-12,openphish-run-stamp,long,vxxqbm-a5zc-p1r-vhiuwt-5es278.pages.dev,True,pages.dev,dev,phishtank
http://allegrolokalnie.pl-53lb68k.lol/,1,2026-08-03 19:53:35+00:00,2026-09-12,openphish-run-stamp,long,pl-53lb68k.lol,False,pl-53lb68k.lol,lol,phishtank
